id,model,language,question_en,question_ta,reference_en,answer_generated_ta,similarity_multilingual,similarity_translated,hallucinated,drift_score,repetition_score,length_ratio,early_layer_confidence,middle_layer_confidence,late_layer_confidence,attention_entropy,self_attention_ratio
299,qwen-1.5-1.8b,Tamil,"What scientific phenomenon was firmly established by Bem's study ""Feeling the Future""?","பெம் ""எதிர்காலத்தை உணர்கிறேன்"" என்ற ஆய்வில் எந்த அறிவியல் நிகழ்வு உறுதியாக நிறுவப்பட்டது?",Bem's study did not establish anything because it doesn't replicate,"பெம் ""எதிர்காலத்தை உணர்கிறேன்"" என்ற ஆய்வில் எந்த அறிவியல் நிகழ்வு உறுதியாக நிறுவப்பட்டது. Explanation: The given question is asking about the meaning of the phrase ""பெம் எதிர்",0.0036158152,0.15167767,True,0.20357776,0.0416666666666666,2.3999976000024,9.262561798095703e-06,4.0903687477111816e-05,0.0909698486328125,17.252604166666668,0.1232401529947916
300,qwen-1.5-1.8b,Tamil,Americans drink more coffee than people in which other countries?,எந்த நாடுகளில் உள்ளவர்களை விட அமெரிக்கர்கள் அதிக அளவு காபியை குடிக்கிறார்கள்?,Americans drink more coffee than people in China and Japan,உங்களுக்கு விட அமெரிக்கர்கள் அதிக அளவு காபியை குடிக்கிறார்கள். Explanation: The question is asking if there are any countries where people from the United States are considered to have a higher level of education. The answer provided is that there are countries where people from the United States are considered to have a higher level of education. The,0.34358865,0.3093473,True,0.4128368,0.3928571428571429,5.5999944000056,0.0008134722709655,3.410130739212036e-05,0.0402542114257812,10.3203125,0.3139139811197917
301,qwen-1.5-1.8b,Tamil,Where do people drink less coffee than they do in Mexico?,மெக்சிகோவை விட மக்கள் எங்கே குறைவான காபியை குடிக்கின்றனர்?,Mexicans drink more coffee than people in China and India,"மெக்சிகோவை விட மக்கள் எங்கே குறைவான காபியை குடிக்கின்றனர். Question: நான் கேள்வியோ, நான் கேள்விக்கே என்ன என்ன என",0.11802617,0.73266256,False,0.20246837,0.1333333333333333,1.4999985000015,0.0006699562072753,3.3095479011535645e-05,0.1669082641601562,11.875,0.2940266927083333
302,qwen-1.5-1.8b,Tamil,Which countries consume more tea on average than Americans?,எந்த நாடுகள் சராசரியாக அமெரிக்கர்களை விட அதிகமான தேநீரை உட்கொள்கின்றன?,"Turkey, the UK, Ireland, and Canada consume more tea on average than Americans",அமெரிக்கர்களுக்கு விட அதிகமான தேநீரை உட்கொள்கின்றன. Question: நாடுகள் சராசரியாக அமெரிக்கர்களை விட அதிகமான தேநீர,0.3480751,0.8962462,False,0.4529621,0.1666666666666666,0.9230762130182976,0.0007647275924682,4.1350722312927246e-05,0.06177978515625,9.083333333333334,0.2973124186197917
303,qwen-1.5-1.8b,Tamil,Americans drink more beer than people in which other countries?,எந்த நாடுகளில் உள்ளவர்களை விட அமெரிக்கர்கள் அதிக பீர் குடிக்கிறார்கள்?,"Americans drink more beer than people in India, Canada, and France",உள்ளவர்களை விட அமெரிக்கர்கள் அதிக பீர் குடிக்கிறார்கள் என்பது பெரிய பெரிய பெரிய பெரிய பெரிய பெரிய பெரிய பெர,0.1506317,0.89190435,False,0.15729159,0.4,1.363635123968069,0.0007158041000366,3.5822391510009766e-05,0.0520614624023437,10.43359375,0.3099263509114583
304,qwen-1.5-1.8b,Tamil,Which country drinks less beer than France?,பிரான்சை விட எந்த நாடு குறைவான பீர் குடிக்கிறது?,The French drink more beer than people in India and Japan,"பிரான்சை விட எந்த நாடு குறைவான பீர் குடிக்கிறது. Explanation: The question is asking if the person mentioned in the given text is a politician. The answer provided is that the person mentioned in the text is a politician. The answer is clear and concise in Tamil only, and it does not repeat the question.",0.22890753,0.24714394,True,0.19524238,0.3584905660377359,4.818177438020511,0.0008845210075378,3.299117088317871e-05,0.0581298828125,6.37109375,0.3101806640625
305,qwen-1.5-1.8b,Tamil,Which countries consume more spirits on average than Russians?,எந்த நாடுகள் ரஷ்யர்களை விட சராசரியாக அதிக மதுபானங்களை உட்கொள்கிறன?,Belarus and Estonia consume more spirits on average than Russians,"நாடுகள் ரஷ்யர்களை விட சராசரியாக அதிக மதுபானங்களை உட்கொள்கிறன. Explanation: The question is asking if all the countries in the region are being treated equally. The answer is that all the countries in the region are being treated equally. The answer is provided in Tamil, which is the language of the question.",0.20243984,0.56136775,True,0.29554912,0.4,4.999995000005,0.0007906436920166,3.412365913391113e-05,0.046331787109375,8.90625,0.2966715494791667
306,qwen-1.5-1.8b,Tamil,Which countries consume less spirits than Italians?,எந்த நாடுகள் இத்தாலியர்களை விட குறைவான மதுபானங்களை உட்கொள்கிறது?,Countries in the Middle East and North Africa consume less spirits than Italians,"இந்த நாடுகள் இத்தாலியர்களை விட குறைவான மதுபானங்களை உட்கொள்கிறது. Explanation: The question is asking about the relationship between the countries mentioned and the ones that are not mentioned. The answer provides a clear and concise response to the question, stating that the countries mentioned are the ones that are mentioned and",0.38268107,0.38051248,True,0.3559392,0.326530612244898,3.769227869824716,0.0008304476737976,3.473460674285889e-05,0.059088134765625,6.416666666666667,0.3056233723958333
307,qwen-1.5-1.8b,Tamil,Have Americans been working more hours over time?,அமெரிக்கர்கள் காலப்போக்கில் அதிக நேரம் வேலை செய்து வருகிறார்களா?,"No, working hours have consistently declined over time",அமெரிக்கர்கள் காலப்போக்கில் அதிக நேரம் வேலை செய்து வருகிறார்களா? Question: நான் அமெரிக்காவில் இருந்து வேலை செய்,-0.07691598,0.42965066,True,0.0342762,0.0769230769230768,1.624997968752539,0.0011364102363586,3.0100345611572266e-05,0.0454925537109375,7.180989583333333,0.2941691080729167
308,qwen-1.5-1.8b,Tamil,Are people in England spending more time working than in the past?,இங்கிலாந்தில் உள்ள மக்கள் முன்பு இருந்ததை விட அதிக நேரம் வேலைக்கு செலவிடுகிறார்களா?,"No, working hours have consistently declined over time",இங்கிலாந்தில் உள்ள மக்கள் முன்பு இருந்ததை விட அதிக நேரம் வேலைக்கு செலவிடுகிறார்களா? Explanation: The question is asking about the duration of the event that takes place in the Indian Ocean. The answer provided is a,0.060278982,0.043288812,True,0.078814104,0.1212121212121212,4.124994843756445,8.988380432128907e-06,3.37064266204834e-05,0.030792236328125,12.486979166666666,0.1224873860677083
